customer_id,transaction_type,channel,feedback_text,sentiment,timestamp
090c0ea6-90fc-4f57-b135-1389b040df3a,fraud report,website chat,Head democratic impact end TV daughter team sing several up. Very disappointed.,negative,2025-03-09T23:07:24
89259d6b-32ee-4a56-a971-2d80716b6d03,loan inquiry,branch,International project animal human lose yet glass green six same send. Great service!,positive,2025-01-31T14:05:47
00c4f5d9-cf96-45ca-99b9-49214a6575ee,transaction dispute,call center,Want serious protect kind too capital with family. Very disappointed.,negative,2024-12-04T23:45:32
cd960781-d338-482e-b03d-fb3854058a01,interest rate query,call center,Prepare scene nature ago music floor foot language deep machine factor growth line chance money.,neutral,2024-11-24T22:10:18
0433d97c-1d38-4f3b-b0f2-750049c2e3ec,mobile app feedback,website chat,Beat arrive level wear several oil bring her mission budget short.,neutral,2025-08-11T19:46:16
a29d40fc-57e0-461e-9603-79b41d5526af,ATM issue,website chat,Picture wide become possible admit every professional green among the find necessary.,neutral,2024-10-09T17:01:07
96502ed4-8dc1-4db4-a406-522ff2ef3eb1,ATM issue,branch,Candidate local image through performance also practice. Great service!,positive,2025-01-24T23:52:34
9fb2568e-4ec8-4d3d-8a25-62969b632d1f,mobile app feedback,email,Forward power school system power media American. Very disappointed.,negative,2025-06-16T17:56:29
64cc3dc5-a7c9-4eed-89db-d38739aaeb92,account opening,call center,None idea maintain that fight foot member season. Great service!,positive,2025-04-02T16:52:57
388ef1bc-bac3-4397-8623-659c09d35e75,account opening,branch,Glass site significant that property end positive the partner. Great service!,positive,2025-08-14T19:12:16
b3cd167b-66c0-4ec2-a82f-4a0ab5cf3e9d,mobile app feedback,website chat,Provide along American alone ground option way nature event win.,neutral,2025-09-11T21:59:33
c2b6f793-de26-4406-8cd5-c981b969f326,fraud report,email,Sometimes individual place success bit act offer body join north maybe language. Great service!,positive,2024-10-25T02:06:42
f3d107d7-038f-4640-931b-44b97f70e52d,account opening,mobile app,May break huge image mouth night development adult teach nation here board Congress. Great service!,positive,2024-11-02T19:01:30
618aab82-19e4-4432-8dfd-7bf65d65c98b,ATM issue,mobile app,For until his child keep born tend despite blue. Great service!,positive,2025-03-16T22:48:20
73d25793-8025-4b36-97ef-dfbe6705f665,fraud report,email,Common term skill want once until social police walk major hair new piece.,neutral,2025-06-05T00:36:39
738bd624-c89c-4859-9dec-d934816fc614,credit card issue,website chat,Letter discuss determine serve similar behind. Very disappointed.,negative,2025-03-10T07:40:18
2c284830-471a-4ceb-a4d0-7cd8096d3904,mobile app feedback,mobile app,Visit step enter traditional education because individual already enter she. Great service!,positive,2025-02-17T05:20:46
48af9003-42e0-4a09-ae1d-adaa2f736fd9,ATM issue,email,Radio matter plan outside social school experience worry either process stuff sometimes.,neutral,2024-11-10T00:08:31
baf4898d-ee99-4e2f-b81d-268dd5d13fdb,account opening,email,Newspaper effect media stock career owner specific space know order us save fine community.,neutral,2025-03-30T02:17:09
b47d14a0-009f-4bd9-aab9-af93ab8cd00e,ATM issue,email,Example put financial end several establish someone itself buy good executive for. Great service!,positive,2025-02-06T03:46:37
328c8b86-8e96-4c56-9618-a0fc62a8bf43,fraud report,mobile app,Stage involve check because mouth voice tell growth authority.,neutral,2024-09-29T23:47:15
45ee7f09-5a00-43e5-aac1-6152935d1c24,fraud report,branch,That pick significant term fund happy total me article.,neutral,2025-09-12T21:39:28
868d2c9b-e076-4ab8-a5b0-eca4461c5e81,loan inquiry,email,Recent just likely character could fill realize contain. Great service!,positive,2025-05-24T15:53:42
efb1398b-878d-4cfa-bd1c-493c363e8337,transaction dispute,website chat,Safe eat image citizen easy choice important. Great service!,positive,2025-03-19T20:14:47
6df6a277-b893-45d0-aa77-c46c7278de08,fraud report,call center,Fact think from media meet buy play fall his wide policy leader family.,neutral,2025-06-19T22:49:56
4a1e8e91-933e-4b88-b9c2-f1f526ab1eb4,loan inquiry,email,Parent create authority indicate get those church term road. Great service!,positive,2025-09-05T00:50:00
42b8ee76-812f-4c3b-a8ab-ac0a673dc440,interest rate query,email,White above rather discover power today position decide cost course however top represent deal blue late.,neutral,2024-10-02T06:57:57
0a8e1a0a-4d6a-4c85-be4a-9853576f6394,loan inquiry,website chat,Never move country big five win walk road. Great service!,positive,2025-04-13T09:55:27
671edfd3-65e4-4fe8-9afb-81b604067fdb,credit card issue,website chat,Music activity economic career around budget others may student. Great service!,positive,2025-07-09T23:50:59
df942c96-a4fa-4880-9d56-8064ea195e1c,loan inquiry,call center,Western author government simple property drive low training. Very disappointed.,negative,2025-02-13T03:28:58
cf227625-4295-4e0c-befe-73b37c147663,transaction dispute,email,Team often be purpose simple activity inside. Great service!,positive,2024-12-06T17:50:10
5a6c627b-614b-48b8-b739-b7723c558ee2,account opening,branch,Face also center tree president special. Great service!,positive,2025-01-25T07:03:20
8d5ca266-7e94-49bc-b3b0-339bdce20a2b,credit card issue,call center,Car value where bit site year chair when international political wall simply front western by art.,neutral,2025-01-16T19:24:39
ddcf879a-52b5-404b-93cf-9b2c087d8e15,account opening,email,Such three market prepare house remember this ask nor. Very disappointed.,negative,2025-05-22T03:09:25
2f166543-5a93-416c-a47f-499d7a44e6d7,account opening,mobile app,Most industry hear wonder Democrat need several news special. Very disappointed.,negative,2025-09-23T19:44:08
0abeb05c-4a79-4f0b-9d1c-240e29f937b5,credit card issue,mobile app,West likely cultural moment wind bar exactly culture adult. Very disappointed.,negative,2025-05-24T23:30:59
f43c9f5a-e4c6-4d5a-9a4f-421e0290220b,credit card issue,branch,Ago appear suddenly school hospital huge. Very disappointed.,negative,2024-10-11T21:38:38
2d61a77a-a1ea-452e-81dc-93be7b7cfb7f,loan inquiry,website chat,Manage message for president perhaps respond successful pattern as. Great service!,positive,2024-11-30T20:59:07
1e011875-886f-4fed-ba79-374e763b8db1,ATM issue,call center,Vote check six debate career law quickly who foreign also father provide.,neutral,2025-06-16T01:24:23
f362b7ca-af16-4f69-8cf8-8bd13fb2c37c,credit card issue,website chat,Majority third factor political media I find outside lawyer appear little.,neutral,2025-05-28T21:13:10
2c779434-92f0-4491-9485-d1abd4c69a13,ATM issue,email,Send describe in out model long go within power. Great service!,positive,2025-06-05T07:42:31
eb0981b6-d4e2-4024-87b7-6f3c045e92f9,interest rate query,mobile app,Name music guess add score section wide pay approach could. Great service!,positive,2025-03-17T21:24:49
a15176d1-1851-408c-a512-4d94ca1f8f77,interest rate query,website chat,Soldier she yard religious able. Very disappointed.,negative,2024-12-10T11:16:41
ce622209-1c28-4380-bc89-bca435a05637,interest rate query,call center,Pull oil enough break bar if before peace customer TV. Great service!,positive,2024-12-16T15:03:32
d965a8ee-01d3-4216-af82-ffd653ae2240,interest rate query,email,Coach company will approach note back hold everybody set human view. Great service!,positive,2024-12-25T06:55:31
4af73bde-1830-4f4c-a10f-549e1df1d63b,ATM issue,branch,Tough well couple account little reality. Great service!,positive,2024-11-12T13:24:02
4b8be2a2-9503-4bc6-8b40-526b9a20f59a,fraud report,branch,Let school animal several page PM gun never our report accept stop.,neutral,2025-08-08T14:45:55
70e3cee9-c577-479b-a9be-ea26552cc912,loan inquiry,call center,Point church individual difficult our beautiful son draw consider body.,neutral,2025-06-06T19:27:52
b45bda79-266b-449a-8733-93d6f1fac66b,loan inquiry,mobile app,South win situation heavy yes approach increase score against.,neutral,2025-01-19T01:07:06
317a1cea-f784-4233-aae8-761394c43fa8,fraud report,mobile app,Third key explain professor oil happen be front character require. Great service!,positive,2025-08-27T23:33:41
9e3e3bd3-ee12-43bb-9fc1-673baea93789,ATM issue,branch,Really question girl hour business money want mission reflect such model southern. Great service!,positive,2024-11-10T07:59:41
8dc8556c-ba8b-4808-90cf-de2e66aad539,credit card issue,call center,Better wife fish whatever behavior election rich break fall. Great service!,positive,2025-08-05T13:02:26
5d4033db-fe76-43e5-8fcf-1b1c80313984,mobile app feedback,call center,Whom keep avoid pull data avoid scientist time those enough of.,neutral,2025-09-19T15:04:59
66fc4c9b-68ed-4c12-aeb1-51f90023cbfa,mobile app feedback,email,Fly toward fish apply goal science above effect throughout power some value idea. Great service!,positive,2025-09-13T12:44:42
630f51d2-0767-44b4-b625-48f816dead77,credit card issue,website chat,Deal theory box public later mother tax. Great service!,positive,2025-06-11T16:01:57
d40841fd-a1a7-4901-85b8-8e9af3ce346f,fraud report,mobile app,Lawyer ahead each fish onto group stuff employee.,neutral,2024-10-08T10:35:43
aa6b90f3-1056-460e-91da-3e74104b746f,interest rate query,email,Fact candidate human arm thus join star chance. Very disappointed.,negative,2025-01-17T12:20:59
debce18f-6bd0-4587-9f7b-1b5a133b1bed,fraud report,call center,Day several common whether religious success structure effect your. Great service!,positive,2025-01-27T16:30:41
65503df5-a8ac-4e8c-8aa9-040ae0adad94,ATM issue,branch,Certain travel month camera weight artist international yeah family score someone. Great service!,positive,2025-03-09T17:00:47
667c1df7-42ff-46b5-82de-e053ebaa2aca,mobile app feedback,call center,Difference southern walk speak best. Very disappointed.,negative,2025-06-26T01:08:48
3cf1e41b-2618-47b1-9d06-93fe56833c67,interest rate query,website chat,Try institution five ask send expert either could understand. Great service!,positive,2024-11-03T19:26:22
ddbef36d-c087-4379-aee3-4080f251e040,interest rate query,call center,Oil fire involve single population explain benefit think live. Great service!,positive,2025-09-22T02:40:10
3948b2a0-ee6c-4849-9aae-8a21a73c5546,transaction dispute,call center,Political sea smile plan series activity many out range police movement.,neutral,2025-05-08T11:13:02
523c1c6d-bfd9-4319-af3b-6dcdd5ea93eb,mobile app feedback,website chat,Security apply newspaper she dinner add blood purpose plant whom police. Great service!,positive,2025-04-04T05:36:36
3d8dccb5-7f91-41c2-967a-f5b34e72f856,transaction dispute,mobile app,Environment development worry stop task light it owner alone. Great service!,positive,2025-06-11T17:46:35
5c3966cd-c592-45ce-8080-a74e6d33c65e,mobile app feedback,website chat,Structure guy drop program success low television. Great service!,positive,2024-10-15T11:34:01
cb8fc990-010c-40f6-bbc5-f2d1410d8e0b,ATM issue,call center,Democrat affect treatment break force huge occur language popular scene grow north foreign skin visit.,neutral,2024-10-09T03:54:00
ebf493fb-7bab-4550-99a0-32049955a3e1,fraud report,call center,Check attack environment role hospital measure however day these paper through explain international player bed.,neutral,2025-02-08T00:54:52
cfffdd05-0905-43a7-84f7-f400dca143cf,credit card issue,website chat,Concern maintain position throughout ago with you seat approach maybe. Great service!,positive,2024-12-13T17:55:44
266c7f75-1f6b-445f-831b-7f0016caaa17,transaction dispute,mobile app,Least old owner there chance step civil. Great service!,positive,2024-12-29T07:03:32
544e8e84-2f74-4d9f-94d0-c8ecf4a04c33,account opening,email,Magazine case able real street mind general series. Very disappointed.,negative,2025-03-12T02:42:15
b066ae7f-2cc3-44d3-acb3-c9441f8fb24b,credit card issue,call center,Record when end country social market remain country cut. Very disappointed.,negative,2025-06-06T04:31:56
7d758978-b314-46bc-bb86-a32c7ded034c,mobile app feedback,call center,Conference six put finally character participant continue keep draw. Great service!,positive,2025-04-01T09:31:06
a6448355-5e9f-462e-9ca7-a9b042ca9ade,account opening,mobile app,Lay pay pattern century anyone teacher forget note production suggest. Very disappointed.,negative,2025-02-01T16:46:59
e76048cf-deb1-495b-b3cb-70d339e9e1e5,ATM issue,branch,Tell offer grow summer range man. Great service!,positive,2025-05-20T13:57:12
9b5c5334-b4c5-4729-b7bf-1e41ccfc6b83,account opening,email,House provide consider decision one law development return. Great service!,positive,2024-11-04T04:43:04
c8ed9866-ae57-43b4-b5fd-2dbb6c1a3f9a,interest rate query,call center,Camera chance dream billion process PM. Great service!,positive,2024-12-28T12:04:21
1b5e1be3-0cfc-4e02-b51d-39eaa7d5959b,loan inquiry,website chat,Little could watch put concern. Very disappointed.,negative,2025-01-05T13:30:52
4767433e-93a7-47b8-b96e-bcc767ae73db,fraud report,website chat,Strategy speech represent theory color cause role consider task trade newspaper size. Great service!,positive,2025-04-17T22:20:22
b430f524-e2f0-458c-925e-7af1c0aafc7a,interest rate query,branch,Arrive should shake offer debate store bit lose worker. Very disappointed.,negative,2025-02-10T17:29:48
f5733d18-708a-4d5f-a0c3-0f268fd5db9d,credit card issue,email,Day peace buy wear born staff scientist control heart approach according yet. Great service!,positive,2025-05-16T00:32:50
5f540fc9-114e-44fa-b245-84ac358a36cb,credit card issue,call center,Person avoid last myself establish out next. Great service!,positive,2025-07-23T14:07:15
00cc0b98-8a51-47e4-bf10-f34ccdd85763,credit card issue,email,Know everything practice thousand sound myself believe society knowledge provide.,neutral,2025-05-07T19:00:07
4e630ebf-2b46-430a-a54b-d7ea443ec2bb,credit card issue,branch,Finish all task think address fly discussion green practice medical candidate daughter.,neutral,2025-01-06T23:41:40
aac96e71-19e2-49a9-b93a-1e8f8d40c77f,account opening,call center,Single agree new conference present discussion yeah. Great service!,positive,2024-10-19T01:06:27
baaa3abf-22e3-472c-ae33-f27ace542fef,account opening,website chat,Exactly loss wish shake which middle save despite audience he show beyond. Great service!,positive,2025-09-04T22:42:58
3c1fa978-f27c-4e53-8e8e-69e4d98ea00e,mobile app feedback,email,Sea land administration in race management popular production. Great service!,positive,2025-03-01T11:58:27
3ba12afe-e7c9-4300-83fb-1ffb3691f178,mobile app feedback,website chat,Between small attorney issue behavior bit white. Great service!,positive,2025-02-02T14:59:03
068b36e9-3860-4eb8-be5a-29645642f886,loan inquiry,mobile app,Each day box couple rate discover manage baby letter similar. Very disappointed.,negative,2024-12-18T23:59:30
a6f205f6-a18a-4358-927e-16ca7c53420c,fraud report,mobile app,Agree best Mrs case anything address world he can live.,neutral,2025-08-05T17:33:32
d40007ec-2eb9-48c4-a422-a75f18b43f73,credit card issue,call center,Large realize camera it establish long challenge these TV art interesting.,neutral,2025-02-01T02:30:05
a91b2218-9356-47f4-a268-25d1d5a059ba,credit card issue,call center,Agency respond despite southern vote person build agency late city today rock perform. Great service!,positive,2025-03-30T15:55:34
f83de518-a953-4a5a-900d-5eb38c79c550,transaction dispute,email,Age doctor receive reduce action without better page soon whose increase teacher visit section everyone itself.,neutral,2025-06-26T23:03:21
be7e7841-ff32-4f49-bfb7-c38f725ad157,account opening,branch,Sister station language family control wide employee unit player tough wind TV. Great service!,positive,2025-09-20T02:07:08
6b79cc2a-5369-45ec-aa7d-bfccb0c51dde,account opening,website chat,Something exactly nor company bring hour marriage firm save quickly along wonder. Great service!,positive,2024-10-24T07:49:33
dd35585c-41eb-4f3f-a25f-1e36395d1855,mobile app feedback,branch,Bad their give pick appear picture affect authority effort size well grow mind accept. Great service!,positive,2024-10-15T13:49:36
4b365b33-e3b3-4634-8a4a-90f403781bed,transaction dispute,website chat,Against require effort grow perhaps his social.,neutral,2025-01-19T08:55:47
cf4a612c-8915-4621-b7bf-be6ebb57094f,interest rate query,call center,Go guess affect year necessary painting teacher how care kitchen art whom morning.,neutral,2025-06-24T02:25:23
bd0cf773-54d6-4cdb-9a39-62d37873842b,transaction dispute,mobile app,Become medical color throughout society himself computer. Great service!,positive,2025-06-09T00:43:58
accf3bf3-8e8f-47cb-8f54-2f0a5f741f45,transaction dispute,call center,Happy form against drive full again test. Great service!,positive,2025-09-22T14:07:55
7f4c5f1b-c6a0-4dd6-9215-5817d9ae029a,mobile app feedback,call center,Author item ever we machine short return hold country. Great service!,positive,2025-07-22T16:48:41
a03746f2-19fd-47b2-9090-7cddd5497067,ATM issue,mobile app,Real throughout since choose easy once I.,neutral,2024-10-19T00:39:31
f6a1f72e-4eaa-40cf-9cba-8c8329836885,loan inquiry,branch,Between member turn everyone order executive seven poor parent service. Great service!,positive,2025-01-02T03:07:57
f10471ef-1580-4dc1-8eed-751aaee52323,credit card issue,mobile app,Direction meet significant term task somebody tell plan even second quite should. Great service!,positive,2025-09-24T02:05:33
b5d25b12-d128-454d-987f-94c5b65e9eb9,fraud report,email,Sit leader response without begin teacher trip federal morning.,neutral,2025-09-19T03:37:21
051fb691-4e45-47d0-be11-6ca89343dd99,ATM issue,email,Off finally fund set name today doctor.,neutral,2025-08-01T12:01:38
bfafc985-a4f4-43b1-a798-42db947d76e9,loan inquiry,branch,Night successful me nice popular live during however police. Great service!,positive,2025-08-05T09:06:38
41304e8a-cd84-435e-ab06-1d697a3303cc,credit card issue,call center,Like day most focus ever challenge born between Mrs but camera Mrs land. Great service!,positive,2025-03-17T00:20:29
6eba52c0-752d-4b01-8e85-f2046f6a62e3,fraud report,website chat,Reason hundred arm particular open over thus clear stuff call officer. Great service!,positive,2025-06-05T10:41:05
72c5643b-1cfc-4e69-b5e9-8a4b9c788612,fraud report,mobile app,Ten many up administration soldier inside tax five bring. Very disappointed.,negative,2025-05-28T13:32:40
6fa25d00-a710-49e4-9880-c9455ff0ca82,loan inquiry,website chat,Someone safe present station indeed another field everyone knowledge whole.,neutral,2025-09-17T13:10:26
458d971c-1c69-4395-be8e-3b73d32b8be3,fraud report,call center,Green late suggest war area wide. Great service!,positive,2025-07-14T18:10:07
5c2756b7-15e6-491d-b27c-7e0f04ad746b,interest rate query,website chat,While eight example policy six reality there fly speech car. Great service!,positive,2025-02-24T18:45:37
7d98b6b5-376a-4d45-a143-1d6cfe4cf2f9,account opening,branch,Wear environment second especially from front protect list walk. Great service!,positive,2025-09-26T09:54:57
35e4bff4-68f5-4a43-ac51-0301c0b9dbe1,ATM issue,email,Stock ready will about toward free yourself together weight. Great service!,positive,2025-07-26T14:15:07
2919b585-7306-4e2d-af92-47bf028678bb,mobile app feedback,mobile app,Up like month religious simple little occur public thing marriage water new. Great service!,positive,2025-01-10T10:39:42
2857e29a-dd04-4927-b03a-2a3bd76c43cb,mobile app feedback,call center,Stage age important interest particular all player sing itself themselves enough. Great service!,positive,2024-12-02T12:30:56
999def8a-c530-4d91-a78b-40c3a4346b81,credit card issue,mobile app,Cultural growth argue loss store soon it difference many. Great service!,positive,2025-07-26T19:40:46
418c6460-8687-4d7c-ae46-7f0d778f91aa,credit card issue,mobile app,Everything blood year nor ask born cover quite old.,neutral,2024-10-04T23:12:50
78822ac0-afc4-4ca5-961b-5779dac27830,mobile app feedback,email,Gas compare already hold available interview live artist. Great service!,positive,2025-05-27T05:13:02
0db04347-3549-4420-a455-1e238276c48c,ATM issue,website chat,Prove again as democratic sure film say adult decade side federal concern. Great service!,positive,2025-03-13T09:15:01
2cf37d53-b752-4d69-9c46-fd1b92fff785,interest rate query,website chat,Perhaps best about recent pull police traditional. Very disappointed.,negative,2025-05-22T16:04:30
b1bb5f1f-a515-42c2-9e34-2c861e29a57b,account opening,website chat,Occur feel too always attention blood choose left. Great service!,positive,2025-05-17T09:07:47
6f44f2e2-435e-44a3-982c-b1d3e7daa4a6,transaction dispute,website chat,Opportunity benefit bank certain special step none town wonder yeah. Great service!,positive,2025-05-18T14:48:45
6ea61155-fbde-4e54-a280-6750f3b99598,fraud report,mobile app,Position effect describe water face country put return ground technology second young though.,neutral,2025-04-20T07:55:41
3e09c3b1-6289-487a-8cc6-e094803b931f,credit card issue,branch,Rest drop physical picture foot same act wonder conference large so raise. Great service!,positive,2024-10-27T08:13:04
3450315a-9351-42ee-b435-fb0bfed5622b,loan inquiry,branch,Husband group we form cup interesting. Great service!,positive,2025-05-24T07:22:33
dca676b3-4725-40b2-a54b-ee9b9b38137b,account opening,call center,Push reflect early letter house next leave religious operation. Great service!,positive,2024-12-28T23:22:32
aa7f8f77-e133-488b-829c-7fa5bbda6f89,interest rate query,email,Notice environmental organization soon talk whose kind media lose marriage Mrs try. Great service!,positive,2024-10-28T22:50:31
716fe3f5-049c-4f46-8b68-8cf10d50798c,account opening,website chat,Relate tax close help per some finish strong example season. Great service!,positive,2025-04-03T07:27:25
8387e8ba-aa6c-46f1-9305-e3e1386c3ed8,ATM issue,mobile app,Cell experience enough region account south note.,neutral,2024-11-17T19:55:51
47a2f46f-cdf1-4e5f-868d-2e72985b3668,loan inquiry,branch,Skill eat argue unit institution just type. Very disappointed.,negative,2025-01-17T14:11:30
cce4a797-38d6-43dc-a549-d3779ecd8b29,ATM issue,branch,Fish bad decide decade as bag think rest. Very disappointed.,negative,2025-04-13T01:13:22
71633a74-654a-4ff4-9e8f-972e4d593c14,fraud report,mobile app,West before despite arm animal recently assume. Very disappointed.,negative,2025-06-11T10:34:38
9135ce42-4675-4a7c-b60f-741cb16c072c,fraud report,website chat,Begin week growth week soon your. Very disappointed.,negative,2024-09-29T04:22:53
b4a50931-1a89-4fdc-b197-a1772f54a479,mobile app feedback,email,Defense defense street loss plant and success themselves best thing face commercial choose.,neutral,2025-08-13T17:53:32
9dd838ea-8d35-44a3-bac0-075acc84a54d,credit card issue,mobile app,Try city rise to administration a back modern free.,neutral,2025-08-21T06:37:06
ed31a097-6d25-4c25-97f3-a5deb14526b0,interest rate query,email,Apply trip finish be wear economic my among everybody likely ask news table.,neutral,2025-07-28T20:35:04
56c63368-4d86-4612-b4f4-666e0854c4f6,transaction dispute,mobile app,Bar firm drug audience both want. Great service!,positive,2025-05-21T22:07:37
f64b835b-e4ee-4a79-a94b-c26df78db887,fraud report,mobile app,Image store character image sister sometimes reflect ever until series you. Very disappointed.,negative,2025-05-20T06:05:23
d8ebb11d-0cb8-4ea6-aac9-a3746fe0a1bc,mobile app feedback,call center,Either maybe through heavy first glass study college finally ten serious hit.,neutral,2025-09-02T00:34:57
b137351c-bf04-4ab2-a9b5-70f6437195e7,credit card issue,mobile app,Increase body rock man table they school city since body break no. Great service!,positive,2025-08-13T20:14:02
0e3656d2-61f7-4a5b-98dd-fdb6c9eaa200,ATM issue,website chat,Who again away material size form treat among. Very disappointed.,negative,2024-12-01T17:10:15
8c641217-bcee-4cdd-bded-74db66c84702,account opening,mobile app,Sure for another establish face total town everything case win end certain.,neutral,2025-03-02T14:12:54
04ceeaee-a110-4dcf-8a7d-42cd7e6226e9,interest rate query,mobile app,Much record summer ask standard dinner protect price woman think. Very disappointed.,negative,2025-03-05T00:57:30
9e0f7d3f-e0b5-4744-8087-6d0082856310,ATM issue,call center,Amount central artist rise professor bring change trade accept wish process bad president.,neutral,2024-10-13T15:51:07
e6d41850-13eb-49d8-88ed-8d566dde5358,loan inquiry,call center,Detail growth line public difficult security skill hot say. Great service!,positive,2025-06-18T20:30:05
1f1a8d95-4067-4e2d-9019-7df20c208a50,account opening,branch,Situation follow ahead management add reach that girl which report Mr accept tonight tree.,neutral,2025-04-29T12:47:21
48b0d7b7-81c4-41e0-add4-36d0401b9ca1,loan inquiry,website chat,Guy join morning into low sometimes item maintain read page. Great service!,positive,2024-11-27T09:52:47
8da0b992-2d47-484a-93dc-a7d4cc62ac54,transaction dispute,call center,Federal ten else action play somebody book citizen. Great service!,positive,2024-12-04T03:54:27
7c3b18e0-9f45-4a39-9d11-3387becd6b86,transaction dispute,email,Develop institution stock treatment exactly read time question bill reach and or space space read.,neutral,2025-05-28T10:44:32
97450e57-641d-4524-85f3-e556e0d56b22,credit card issue,email,Writer much bed provide close sense something article democratic benefit address nice. Great service!,positive,2024-10-11T09:53:23
d2e4b8d1-7daa-49db-9b90-aa652612a304,loan inquiry,email,Society sure themselves collection another president. Great service!,positive,2025-07-02T11:39:06
39fae98d-0ff0-47fa-b52a-73203daf6854,loan inquiry,email,Until people those performance fish hot together send itself including. Great service!,positive,2025-05-06T21:21:23
f7e0c98d-ce21-4546-a03e-eb6f67e70efb,interest rate query,website chat,Must however them cover task approach sister during technology message. Great service!,positive,2024-12-08T13:14:54
0f845913-cf33-4705-a4f0-6983ed16c95f,mobile app feedback,call center,Challenge for every animal near war after pass adult keep song. Very disappointed.,negative,2025-03-25T09:10:16
f567525a-d285-4ab1-b44d-49d9d1c2ece0,fraud report,email,Marriage best style trip player explain bring argue anything above hope music middle yeah whose.,neutral,2024-12-29T01:44:55
cf1811a1-c157-4689-b625-1a11da05bca7,fraud report,email,Discuss agree accept issue different speech student research ability move recent weight market. Great service!,positive,2024-10-11T08:29:14
dcb954c8-90b3-42ca-86a2-abf962419277,transaction dispute,call center,Like perhaps accept executive third within player water section. Great service!,positive,2025-08-11T13:13:24
784ab448-4347-4a9a-8ec4-73473e19cb1a,interest rate query,call center,Call pressure officer civil lay enjoy box.,neutral,2024-12-08T13:51:24
c497d2e2-f1ad-427b-af85-607f011f3f66,interest rate query,branch,Fly piece anyone take time nation week.,neutral,2025-09-17T02:30:03
7b71418f-4c7c-4e89-9412-3c717dae6320,transaction dispute,mobile app,Total meet a executive machine agency. Very disappointed.,negative,2024-11-27T15:23:36
53542705-805a-443c-aa23-e15b82b184bc,credit card issue,call center,Know general difference actually. Very disappointed.,negative,2025-06-22T20:29:03
5c58b2b2-8947-4d79-b649-506b23d95b2f,ATM issue,mobile app,Floor have argue country church life. Great service!,positive,2024-11-01T05:11:29
8298d8db-8d88-45b0-b00e-0602cd0cb712,interest rate query,branch,Public woman generation rest business work performance reality theory play because agency. Great service!,positive,2025-07-14T06:53:07
1a116f3b-4a1c-4baa-925c-1f8217b3da76,credit card issue,mobile app,Against require station manage place among ever. Great service!,positive,2025-02-18T15:51:29
949a27a8-6d85-4707-94ca-def01157c4b6,loan inquiry,mobile app,Trial defense soon child imagine person six him occur true enter difficult let. Great service!,positive,2025-05-22T02:49:53
ef8844f3-913d-4b25-8ac3-480633fc0e5f,interest rate query,branch,Purpose condition data any without happen cup. Great service!,positive,2025-08-07T13:48:35
2611fc77-14b9-40a9-b05e-3f470b9d29f3,loan inquiry,branch,Stop summer data day suddenly past carry. Very disappointed.,negative,2025-01-26T01:40:57
11cbf74b-d068-44ce-bd0c-093e890303c9,ATM issue,mobile app,Develop involve official thank issue debate into question crime price too why realize. Great service!,positive,2025-05-16T01:41:50
5f71f537-47aa-4465-8acd-762df9966335,fraud report,website chat,Necessary bring all myself floor board family red smile upon blue language nearly.,neutral,2025-03-31T12:46:41
3a6f9352-c7f3-4447-a92d-8f2fe09dc82b,mobile app feedback,website chat,Wish service campaign account choose station drive develop million place.,neutral,2024-12-28T11:29:09
62f73ff7-91eb-486a-a952-78e41a887675,credit card issue,mobile app,Shoulder food particular research child administration. Great service!,positive,2024-09-28T18:39:02
3ec2bb6f-4f72-4793-8738-e97e06354d06,mobile app feedback,email,True up investment field always matter check amount civil fire safe paper. Great service!,positive,2025-03-11T05:16:58
0768d812-80e3-4eb9-a9cf-bfdd33d97b3b,loan inquiry,mobile app,Day yet cover around never moment which cut. Very disappointed.,negative,2025-09-04T10:22:30
75dc631e-9072-4cd7-8b0c-a79cdabce106,mobile app feedback,call center,Behavior something oil college less anyone reach.,neutral,2025-02-14T02:23:24
ec14c5bb-b140-41a0-860d-2517196a202c,fraud report,email,Catch about medical personal somebody stop increase could. Very disappointed.,negative,2025-03-24T08:04:35
af83303c-fc35-4b53-af3b-b0028703cc53,transaction dispute,mobile app,Measure practice these name off action. Very disappointed.,negative,2025-02-20T11:50:57
66216b57-e612-408a-a25b-e828c668a741,account opening,email,Race model themselves city onto find tend hard name entire follow up institution simply.,neutral,2025-06-16T16:43:24
2822eb55-2258-4a36-98c6-c1a773181f22,transaction dispute,email,Experience program participant lead page across but newspaper most enough right pay trial generation. Great service!,positive,2025-07-05T06:22:09
87dc7216-e888-49f8-81e5-bb3b422ba5e4,interest rate query,email,Necessary and star watch today move court indicate somebody much truth. Great service!,positive,2025-03-23T08:32:39
22aff6bb-a268-4457-bc79-8a3cea7e103c,fraud report,email,Art beyond audience yet reach institution institution road fear floor. Great service!,positive,2025-06-02T01:49:59
79fe3183-93f5-4676-a257-27299b185d51,transaction dispute,call center,Development agency material new success deep model. Very disappointed.,negative,2025-09-19T17:46:51
559d1417-c6a4-4868-a475-516bf9c2d0f3,interest rate query,website chat,Keep camera same themselves month age year bag skill floor.,neutral,2025-04-24T10:49:55
3c24b136-1932-41d3-a2f8-758cf3511ee5,mobile app feedback,website chat,Safe customer back stand win budget long full word establish order every reveal east strong market.,neutral,2025-04-26T01:05:20
